average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch.mean,pitch.stdev,pitch_instantaneous_confidence.mean,pitch_instantaneous_confidence.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,silence_rate_90dB.mean,silence_rate_90dB.stdev,sound_start_frame,sound_stop_frame,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_crest.mean,spectral_crest.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flatness_db.mean,spectral_flatness_db.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean,zerocrossingrate.stdev,stroke,categoria
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.4710906445980072, 9.821146965026855, 3.0667831897735596, 0.17247231304645538, 0.06379735469818115, 13.928994178771973, 11.76257038116455, -2.479677438735962, 1.7497435808181763, 19.025114059448242, 16.623722076416016, 0.4926135241985321, 0.014701079577207565, 2.1214821338653564, 7.0178141593933105, 2.025583505630493, 0.21813826262950897, 0.07397810369729996, 3.9080348014831543, 3.9698657989501953, -0.6858855485916138, 0.8355856537818909, 3.3100104331970215, 3.202817440032959, 102.5725326538086, 143.16427612304688, -16.64255714416504, 0.0, -16.842342376708984, 1.3857018947601318, -23.947494506835938, 0.0, 11.847513198852539, 4.4110918045043945, 0.14250031113624573, 0.040718551725149155, 5.343724727630615, 6.2655348777771, -1.1859655380249023, 1.6495306491851807, 57.504695892333984, 36.549190521240234, 2784.271484375, 3831.99755859375, 0.5037352442741394, 0.17714840173721313, 0.7485195398330688, 0.09556810557842255, 1.0, 0.0, 1.0, 0.0, 0.2068965584039688, 0.4050806760787964, 0.0, 0.0, 0.0, 28.0, 3130.72802734375, 815.26611328125, 18.65517234802246, 9.914377212524414, 9.821146965026855, 3.0667831897735596, -5.212405174148671e-09, 7.451531836011327e-09, 0.02897641435265541, 0.04108918458223343, 0.007608023006469011, 0.009632308036088943, 0.0002772742591332644, 0.00019844858616124839, 0.02099842019379139, 0.03198988735675812, 0.00015624599473085254, 8.000192610779777e-05, 8.00550365447998, 0.2886735200881958, 0.17247231304645538, 0.06379735469818115, 0.12217860668897629, 0.09449992328882217, 10.353578567504883, 4.021116733551025, 0.004296538420021534, 0.0031320007983595133, 4543.505859375, 1148.542724609375, 2.150545597076416, 0.3546527624130249, 6641799.0, 4132257.25, 2.937182903289795, 2.809870958328247, 0.14434604346752167, 0.03564104810357094,102908,
0.021079041063785553, 14.42748737335205, 4.63445520401001, 0.20466069877147675, 0.07810857146978378, 43.11255645751953, 58.89864730834961, 4.443370342254639, 3.1639063358306885, 9.959711074829102, 8.287246704101562, 0.4659237861633301, 0.03973553329706192, 3.1887991428375244, 5.271002292633057, 2.474970817565918, 0.060051511973142624, 0.040544673800468445, 1.1487081050872803, 3.096937656402588, 0.0959060937166214, 0.7840554714202881, 11.39826488494873, 5.3467535972595215, 14.303694725036621, 18.3760929107666, -19.985857009887695, 0.49981117248535156, -20.591543197631836, 2.627521514892578, -19.970279693603516, 0.20141705870628357, 24.818540573120117, 8.339472770690918, 0.29748964309692383, 0.08089889585971832, 91.09664154052734, 158.50570678710938, 6.210756778717041, 4.795301914215088, 9.623360633850098, 8.896855354309082, 2037.7733154296875, 5930.89794921875, 0.27213823795318604, 0.24943745136260986, 0.3974589705467224, 0.1733577996492386, 0.9320987462997437, 0.25157663226127625, 0.6666666865348816, 0.4714043438434601, 0.006172839552164078, 0.07832454890012741, 0.0, 0.0, 0.0, 161.0, 231.76869201660156, 203.4215850830078, 14.827160835266113, 5.123874664306641, 14.42748737335205, 4.63445520401001, -3.246540458690106e-08, 4.949631460249293e-08, 0.12382905185222626, 0.1872498095035553, 0.00015676760813221335, 0.00011419993097661063, 0.08884400129318237, 0.1469990313053131, 0.0056099663488566875, 0.014094015583395958, 0.0070631843991577625, 0.010774536058306694, 6.990054130554199, 0.8073262572288513, 0.20466069877147675, 0.07810857146978378, 0.20334604382514954, 0.12840430438518524, 8.155951499938965, 4.297222137451172, 0.009117948822677135, 0.006137743592262268, 355.6966857910156, 451.647705078125, 2.7166967391967773, 0.6075896620750427, 14921096.0, 4012396.75, 0.265190064907074, 0.5895081758499146, 0.022876881062984467, 0.012883828021585941,179343,
0.6838402152061462, 15.973587036132812, 3.675605535507202, 0.32097041606903076, 0.07023060321807861, 39.1815185546875, 25.09527587890625, 1.1686598062515259, 2.4314751625061035, 2.1606791019439697, 2.5633203983306885, 0.4879852831363678, 0.022270910441875458, 0.0, 13.199710845947266, 3.3975789546966553, 0.37755802273750305, 0.08567522466182709, 59.390621185302734, 46.412635803222656, 3.5696592330932617, 3.3474831581115723, 0.7525049448013306, 0.9137188792228699, 180.65274047851562, 176.85496520996094, -13.830265998840332, 0.0, -13.830265998840332, 0.0, -22.58087730407715, 0.0, 18.123403549194336, 3.5188374519348145, 0.35464122891426086, 0.05640925094485283, 38.38237380981445, 29.1949462890625, -0.4639361500740051, 1.9104264974594116, 5.048861980438232, 6.204541206359863, 2287.806396484375, 3523.497802734375, 0.7642792463302612, 0.2527686059474945, 0.8146295547485352, 0.052628904581069946, 1.0, 0.0, 0.4615384638309479, 0.4985184967517853, 0.07692307978868484, 0.2664692997932434, 0.0, 0.0, 0.0, 12.0, 1313.532470703125, 191.55908203125, 17.230770111083984, 7.287014961242676, 15.973587036132812, 3.675605535507202, -2.942843302378151e-08, 2.8165693777282286e-08, 0.12745533883571625, 0.12232782691717148, 0.00035813881549984217, 0.00036398658994585276, 2.0244711777195334e-05, 3.308548912173137e-05, 0.12624391913414001, 0.12185831367969513, 0.0008846668060868979, 0.0004903057706542313, 6.359928607940674, 0.4563455283641815, 0.32097041606903076, 0.07023060321807861, 0.21446353197097778, 0.11975715309381485, 18.098464965820312, 4.402979373931885, 0.009578937664628029, 0.00570882111787796, 1442.724609375, 116.11354064941406, 3.988316774368286, 0.4257661700248718, 5508799.0, 3333677.5, 5.3950395584106445, 4.332252025604248, 0.05419921875, 0.013666508719325066,361117,
0.6838402152061462, 15.973587036132812, 3.675605535507202, 0.32097041606903076, 0.07023060321807861, 39.1815185546875, 25.09527587890625, 1.1686598062515259, 2.4314751625061035, 2.1606791019439697, 2.5633203983306885, 0.4879852831363678, 0.022270910441875458, 0.0, 13.199710845947266, 3.3975789546966553, 0.37755802273750305, 0.08567522466182709, 59.390621185302734, 46.412635803222656, 3.5696592330932617, 3.3474831581115723, 0.7525049448013306, 0.9137188792228699, 180.65274047851562, 176.85496520996094, -13.830265998840332, 0.0, -13.830265998840332, 0.0, -22.58087730407715, 0.0, 18.123403549194336, 3.5188374519348145, 0.35464122891426086, 0.05640925094485283, 38.38237380981445, 29.1949462890625, -0.4639361500740051, 1.9104264974594116, 5.048861980438232, 6.204541206359863, 2287.806396484375, 3523.497802734375, 0.7642792463302612, 0.2527686059474945, 0.8146295547485352, 0.052628904581069946, 1.0, 0.0, 0.4615384638309479, 0.4985184967517853, 0.07692307978868484, 0.2664692997932434, 0.0, 0.0, 0.0, 12.0, 1313.532470703125, 191.55908203125, 17.230770111083984, 7.287014961242676, 15.973587036132812, 3.675605535507202, -2.942843302378151e-08, 2.8165693777282286e-08, 0.12745533883571625, 0.12232782691717148, 0.00035813881549984217, 0.00036398658994585276, 2.0244711777195334e-05, 3.308548912173137e-05, 0.12624391913414001, 0.12185831367969513, 0.0008846668060868979, 0.0004903057706542313, 6.359928607940674, 0.4563455283641815, 0.32097041606903076, 0.07023060321807861, 0.21446353197097778, 0.11975715309381485, 18.098464965820312, 4.402979373931885, 0.009578937664628029, 0.00570882111787796, 1442.724609375, 116.11354064941406, 3.988316774368286, 0.4257661700248718, 5508799.0, 3333677.5, 5.3950395584106445, 4.332252025604248, 0.05419921875, 0.013666508719325066,361117,
