average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch.mean,pitch.stdev,pitch_instantaneous_confidence.mean,pitch_instantaneous_confidence.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,silence_rate_90dB.mean,silence_rate_90dB.stdev,sound_start_frame,sound_stop_frame,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_crest.mean,spectral_crest.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flatness_db.mean,spectral_flatness_db.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean
12.013138771057127,4.832697868347168,0.291534960269928,0.1271592229604721,15.163323402404783,30.227914810180664,0.961710512638092,2.675694465637207,11.887009620666504,13.464101791381836,0.4057071805000305,0.1003510579466819,6.178831100463867,8.275004386901855,3.605344772338867,0.1993567794561386,0.0751762315630912,10.29452896118164,24.81111717224121,0.7124796509742737,2.4291117191314697,5.7055840492248535,5.918578624725342,10.027510643005373,11.244552612304688,-19.57960319519043,0.912029266357422,-20.39706420898437,2.863813161849976,-19.39617919921875,0.3617695271968841,14.639936447143556,7.380954742431641,0.3015868067741394,0.1950200945138931,26.45733642578125,58.61834716796875,1.744703769683838,3.2086031436920166,23.922260284423828,27.9448356628418,304.21783447265625,1127.8228759765625,0.8513319492340088,0.198313683271408,0.5631582140922546,0.224592849612236,1.0,0.0,0.9567307829856871,0.2034624963998794,0.2788461446762085,0.4484314918518066,0.0,0.0,0.0,207.0,1211.703125,1285.6190185546875,9.480769157409668,7.566348552703857,12.013138771057127,4.832697868347168,-4.895870819865422e-09,8.501690906825843e-09,0.0193876642733812,0.032555166631937,0.0003125314251519,0.0006392304785549,0.010162447579205,0.0291704088449478,0.0015607409877702,0.0023682988248765,0.0114424144849181,0.020029904320836,6.423021793365479,1.419354796409607,0.291534960269928,0.1271592229604721,0.0496350117027759,0.0520661026239395,38.19921112060547,62.26191329956055,0.0034071940463036,0.0027029283810406,1759.198486328125,2030.39697265625,3.931505918502808,3.75142765045166,4399952.5,3597877.75,1.469804763793945,1.506683588027954,0.0579622723162174,0.0526760220527648
13.339293479919434,3.847800970077514,0.3108166456222534,0.0554558113217353,23.90691375732422,21.03488540649414,3.647516250610352,1.4606326818466189,4.918328762054443,2.775473117828369,0.4546593725681305,0.0263841673731803,1.7267745733261108,4.568777561187744,1.4040316343307495,0.089656576514244,0.0255235079675912,0.3120541870594024,1.0835069417953491,0.890567421913147,0.3738511800765991,10.554239273071287,2.842412233352661,2.391507625579834,1.664459228515625,-21.98494529724121,0.6726722717285156,-22.26578521728516,1.511212706565857,-22.01803207397461,0.2522306740283966,23.48351287841797,7.453598499298096,0.4027418196201324,0.0574555620551109,41.168243408203125,42.252197265625,4.559986114501953,2.015747547149658,4.564735889434815,2.5980749130249023,382.9866943359375,2563.626708984375,0.1665075421333313,0.1854256987571716,0.4457198083400726,0.1524667292833328,1.0,0.0,0.9585253596305848,0.199385330080986,0.0276497695595026,0.1639668494462967,0.0046082949265837,0.0677276998758316,0.0,216.0,123.98628997802734,68.52515411376953,6.43317985534668,2.0447535514831543,13.339293479919434,3.847800970077514,-7.652180222805782e-09,1.0579082498907157e-08,0.029098005965352,0.0400492884218692,1.2303679795877542e-05,1.1090904081356712e-05,0.0207612793892622,0.029989406466484,0.0002482009294908,0.0001421537599526,0.0033070952631533,0.0024193616118282,5.932699203491211,0.5357715487480164,0.3108166456222534,0.0554558113217353,0.0945043861865997,0.0570353381335735,28.564197540283203,16.88720703125,0.0047334791161119,0.002445911290124,189.4326019287109,120.3016586303711,4.099747180938721,1.1364704370498655,2346672.0,1967984.125,0.0918303951621055,0.1239886060357093,0.0120832733809947,0.0061341142281889
18.293048858642575,5.227606296539307,0.3656052052974701,0.1074551716446876,86.14952087402344,115.60813903808594,6.3195343017578125,3.957202196121216,5.109537601470947,9.915064811706545,0.4372264742851257,0.0512171573936939,9.387333869934082,8.15633487701416,3.5530102252960205,0.1256454885005951,0.0708373188972473,8.104093551635742,17.036598205566406,1.8351027965545652,1.8036210536956787,12.770267486572266,9.368246078491213,2.544027328491211,6.627127170562744,-18.66549301147461,2.2116565704345703,-23.639902114868164,8.143839836120605,-19.39800453186035,0.8695078492164612,20.84872436523437,3.639850378036499,0.4542703926563263,0.1342305988073349,118.33634185791016,108.86697387695312,6.649345874786377,3.586387634277344,3.068645477294922,6.130143165588379,394.0582885742188,2303.49462890625,0.6080713868141174,0.2475347369909286,0.3606244027614593,0.1387584656476974,1.0,0.0,0.9354838728904724,0.2456704527139663,0.460829496383667,0.4984637498855591,0.1612903177738189,0.367798388004303,2.0,216.0,167.57923889160156,197.55345153808597,1.935483813285828,1.9546655416488647,18.293048858642575,5.227606296539307,-6.277716124714061e-09,1.544630023886384e-08,0.0239242855459451,0.0588745214045047,1.766150126059074e-05,6.978314922889695e-05,0.0217339359223842,0.0533351488411426,4.753462781081908e-05,9.612285066395998e-05,0.0032629284542053,0.0119034647941589,5.480315685272217,1.0846214294433594,0.3656052052974701,0.1074551716446876,0.0694850981235504,0.0898328572511673,35.44619369506836,54.75250244140625,0.0031341586727648,0.0036766570992767,212.55360412597656,497.8701171875,4.21732759475708,3.1348044872283936,4777737.5,3562071.0,0.2364651262760162,0.298815369606018,0.0156925041228532,0.0194835979491472
20.642168045043945,3.9289357662200928,0.7091071009635925,0.2305139452219009,94.18167877197266,140.9878387451172,4.913958549499512,5.266645908355713,0.641061544418335,1.790738224983215,0.4413548409938812,0.0541379489004612,18.428733825683597,10.180583000183104,3.331977605819702,0.2466696351766586,0.1346985846757888,59.44111633300781,44.58287811279297,4.437904357910156,2.501925468444824,6.449057579040527,10.196000099182127,4.809204578399658,6.904541969299316,-20.323673248291016,0.0,-28.37843132019043,11.721928596496582,-26.47063636779785,0.0,36.57786178588867,4.323519229888916,0.7874758243560791,0.2235434204339981,1220.4326171875,4658.17431640625,13.665990829467772,18.36757469177246,0.3975256383419037,1.4081768989562988,8850.47265625,10618.21875,0.2130095660686493,0.3212814927101135,0.0823114663362503,0.126500979065895,0.6666666865348816,0.4714045822620392,0.5,0.5,0.3888888955116272,0.4874981045722961,0.3055555522441864,0.4606423377990722,0.0,25.0,36.25933837890625,36.85699462890625,0.2222222238779068,0.4157396852970123,20.642168045043945,3.9289357662200928,-6.801584362392532e-08,9.748727336500453e-08,0.2571437060832977,0.3684991300106048,3.297429884696612e-08,4.8120178064436914e-08,0.1596188396215438,0.2278459817171096,1.5569268896342694e-07,2.2431385104937362e-07,9.410267011844551e-06,1.3891784874431323e-05,3.1753430366516118,1.5173364877700806,0.7091071009635925,0.2305139452219009,0.2147100567817688,0.2184502482414245,437.4466552734375,731.896728515625,0.0110300881788134,0.0113670174032449,53.23486328125,41.694580078125,15.11600112915039,12.626016616821287,2664531.0,2825401.5,0.1289643198251724,0.3067418336868286,0.0037299261894077,0.0057879039086401
12.60932731628418,5.482950687408447,0.3053539991378784,0.0832877457141876,10.610710144042969,16.056697845458984,1.1660841703414917,1.6729744672775269,10.01658058166504,11.605080604553224,0.4135120511054992,0.0945624113082885,7.770445346832275,8.371888160705566,3.1488161087036133,0.2158430814743042,0.0797125324606895,9.25702667236328,14.918482780456545,1.0375862121582031,1.6213371753692627,5.263370513916016,4.63597583770752,13.009647369384766,21.179893493652344,-19.0133056640625,0.0,-22.799560546875,6.0712504386901855,-23.53829002380371,0.0,14.305935859680176,7.466870307922363,0.3454404175281524,0.1162936016917228,8.748517990112305,13.06093978881836,1.170459270477295,1.582741379737854,15.920328140258787,15.125905990600586,410.5492248535156,1201.1759033203125,0.519313633441925,0.2020664066076278,0.600066065788269,0.1925202757120132,1.0,0.0,0.9591836929321288,0.1978644281625747,0.3877550959587097,0.4872381091117859,0.2448979616165161,0.430026650428772,0.0,41.0,644.0380249023438,471.5467529296875,8.183673858642578,8.465229034423828,12.60932731628418,5.482950687408447,-4.7587129792248115e-09,7.643818022984306e-09,0.0191404838114976,0.0302226711064577,5.7408606153330766e-06,8.147954758896958e-06,0.0006573960417881,0.0015094104455783,0.0041407472454011,0.0105709079653024,0.0145892174914479,0.0294815320521593,6.302671432495117,0.8712521195411682,0.3053539991378784,0.0832877457141876,0.0693369656801223,0.0616176128387451,30.60154914855957,24.90526008605957,0.0031167361885309,0.0029932591132819,1087.6466064453125,1038.098388671875,3.99457597732544,1.9694383144378664,3210906.5,3808373.75,0.9561049938201904,1.4632679224014282,0.0404974482953548,0.029433473944664
12.524737358093262,2.9779303073883057,0.4725170135498047,0.0520684942603111,11.242277145385742,22.276615142822266,1.3304389715194702,1.131512999534607,1.341000199317932,0.6583688259124756,0.316921591758728,0.0597760900855064,2.620231866836548,10.76170825958252,2.4128572940826416,0.2505530714988708,0.0379980094730854,18.94627952575684,19.08319091796875,2.2638514041900635,1.623278260231018,1.6867774724960327,1.4781312942504885,2.698364496231079,1.9329136610031128,-16.944740295410156,0.76605224609375,-17.711341857910156,2.8514535427093506,-16.411754608154297,0.3327599763870239,19.18849754333496,4.558274269104004,0.5895261764526367,0.0600839406251907,18.212825775146484,41.09340286254883,2.046229124069214,1.2784597873687744,1.3310807943344116,0.7691472768783569,59.48527526855469,53.73634719848633,0.5963016152381897,0.2138019651174545,0.4391878545284271,0.1115350723266601,1.0,0.0,1.0,0.0,0.0601851865649223,0.2378292232751846,0.0092592593282461,0.0957783982157707,0.0,215.0,115.6747055053711,29.32894897460937,2.9861111640930176,1.0949348211288452,12.524737358093262,2.9779303073883057,-5.813315606673086e-09,3.6872875863736e-09,0.0221855212002992,0.0140853822231292,1.0240597703159438e-06,1.0301505426468791e-06,0.0196460653096437,0.0130433244630694,3.5373411719774595e-06,2.6817244815902086e-06,0.0065200459212064,0.0066177882254123,4.353604316711426,0.4061559736728668,0.4725170135498047,0.0520684942603111,0.0606790259480476,0.0229778438806533,83.52262115478516,50.11496353149414,0.004386278335005,0.0015508005162701,167.48052978515625,71.85704040527344,7.813451290130615,2.034456491470337,1690675.0,1463519.0,0.3365224301815033,0.3184740543365478,0.0078825773671269,0.0185700375586748
10.7728910446167,4.71157693862915,0.2110364884138107,0.0779512226581573,11.789603233337402,35.70017623901367,0.196560725569725,2.61992621421814,16.298757553100586,17.522445678710938,0.4402864277362823,0.0779530853033065,16.700450897216797,8.20899772644043,2.8417325019836426,0.2261541038751602,0.063534565269947,7.028651714324951,10.87594509124756,-0.8740561008453369,1.959804892539978,4.736406803131104,4.445042133331299,50.52202606201172,79.2813949584961,-17.091854095458984,6.337486267089844,-28.072689056396484,17.10820770263672,-20.35829162597656,2.660729169845581,12.744807243347168,6.657180309295654,0.2364478260278701,0.1123353540897369,11.896449089050291,44.05061340332031,0.9212753772735596,2.4121272563934326,44.972259521484375,52.81201171875,1042.7257080078125,2592.66748046875,0.7047364711761475,0.2261174768209457,0.6241019368171692,0.1683287322521209,1.0,0.0,0.8771929740905762,0.3282155096530914,0.4093567132949829,0.4917146861553192,0.1754385977983474,0.3803419768810272,4.0,167.0,1953.9742431640625,1924.9049072265625,13.497076034545898,12.75287628173828,10.7728910446167,4.71157693862915,-7.69039232295654e-09,1.1789345499835235e-08,0.0336077995598316,0.0516404695808887,0.0001291122898692,0.0001746452035149,4.525225085671991e-05,6.885833863634616e-05,0.0265901051461696,0.0425221882760524,0.0069102332927286,0.0109827080741524,7.288815498352051,1.014826416969299,0.2110364884138107,0.0779512226581573,0.0701170191168785,0.0661051422357559,7.311268806457519,5.375430107116699,0.0040737329982221,0.0040240283124148,2928.388916015625,2943.7041015625,2.3539276123046875,1.183224081993103,9333112.0,5531928.5,2.9710512161254883,3.9111576080322266,0.0906289964914321,0.0819350332021713
13.008726119995115,3.4102320671081543,0.3271979987621307,0.0471309050917625,7.980691432952881,8.66919231414795,2.307464361190796,1.0371625423431396,6.387477397918701,3.9909610748291016,0.4296455085277557,0.0390656813979148,7.663398265838623,6.512260437011719,1.977650046348572,0.16642427444458,0.0457758605480194,-0.0939874947071075,1.3186694383621216,0.4945816099643707,0.6921626329421997,6.80060625076294,2.3472824096679688,3.761482000350952,5.60106086730957,-20.04576110839844,5.232259750366211,-24.43272399902344,6.09096097946167,-23.082523345947266,1.962711215019226,17.998645782470703,4.73134183883667,0.4173625409603119,0.0550281852483749,16.035404205322266,15.113143920898438,3.2938597202301025,1.2820478677749634,7.020219802856445,5.079609394073486,177.47775268554688,883.695068359375,0.7053528428077698,0.1582466214895248,0.5030350685119629,0.0867685973644256,1.0,0.0,1.0,0.0,0.4239631295204162,0.4941842555999756,0.0,0.0,0.0,216.0,262.8909912109375,87.36001586914062,6.474654197692871,4.264369010925293,13.008726119995115,3.4102320671081543,-3.6160034966314925e-09,5.561981986090814e-09,0.0139888087287545,0.0214717220515012,9.921093351294985e-07,2.300890628248453e-06,0.0032157413661479,0.0033177013974636,0.0008079319377429,0.0018087832722812,0.0115136550739407,0.0209583025425672,5.722060680389404,0.3871879875659942,0.3271979987621307,0.0471309050917625,0.0317941978573799,0.0257078763097524,53.785911560058594,30.60606384277344,0.0029175393283367,0.0022661825641989,417.8636474609375,297.8723449707031,5.297640800476074,1.5965250730514526,1639839.375,2240761.0,0.4581853747367859,0.68764328956604,0.0164530538022518,0.0060962811112403
12.002942085266112,4.378112316131592,0.3463249802589416,0.0733656585216522,8.155951499938965,16.98805046081543,0.4993301331996918,2.609900951385498,16.730165481567383,14.250848770141602,0.4515860676765442,0.0575714372098445,5.690645694732666,8.93631649017334,3.10068154335022,0.3010512292385101,0.075716495513916,7.359747886657715,20.482627868652344,-0.0591363981366157,2.5653083324432373,7.704409599304199,6.150651454925537,30.645654678344727,48.07514190673828,-14.96530055999756,3.146002769470215,-17.80079460144043,5.155346870422363,-17.042713165283203,1.076777458190918,13.663016319274902,5.1748151779174805,0.3018008470535278,0.0941976383328437,12.308414459228516,23.72959327697754,1.5416643619537354,2.3611555099487305,39.50953674316406,41.95425415039063,1799.1236572265625,2353.833984375,0.6054639220237732,0.1726532876491546,0.6298871040344238,0.1007572710514068,1.0,0.0,0.9485981464385986,0.2208158075809478,0.3691588640213012,0.4825775921344757,0.0280373822897672,0.165080264210701,0.0,213.0,2118.16552734375,1515.8446044921875,9.537383079528809,7.764405727386475,12.002942085266112,4.378112316131592,-4.543399434453477e-09,8.738370915750693e-09,0.0199274905025959,0.0357730388641357,0.002372839488089,0.0064260112121701,6.410699597836356e-07,1.1855988759634783e-06,0.0067371251061558,0.0167687162756919,0.0115962233394384,0.0289626587182283,6.966556549072266,0.570356547832489,0.3463249802589416,0.0733656585216522,0.0741412192583084,0.0642565488815307,13.09677505493164,24.10263442993164,0.0032774375285953,0.0029495530761778,3102.290771484375,2152.181884765625,1.3271584510803225,1.7394118309020996,3652314.5,2367634.0,2.3143980503082275,3.583848714828491,0.1105865761637687,0.0709468722343444
21.257884979248047,4.127590179443359,0.7835566401481628,0.1326672434806823,18.973861694335938,32.68255615234375,1.9021782875061035,2.3369932174682617,0.5149834752082825,1.1669694185256958,0.2764703035354614,0.1423352211713791,3.1094207763671875,13.10808563232422,2.8862829208374023,0.4449090361595154,0.0810516253113746,38.7351188659668,49.75152206420898,2.5524134635925293,2.123570919036865,0.5744919180870056,1.485647678375244,32.41075897216797,21.254642486572266,-9.661630630493164,0.0,-10.154751777648926,2.018467664718628,-10.42287254333496,0.0,27.3281192779541,6.830826282501221,0.9241719245910645,0.1124863922595977,7.072507858276367,9.663654327392578,1.835951805114746,1.197295069694519,0.5228337049484253,0.965304672718048,291.9296875,2173.865966796875,0.887337863445282,0.2163244932889938,0.1978103518486023,0.1428817361593246,0.6336633563041687,0.4818032383918762,0.0198019798845052,0.1393192857503891,0.0099009899422526,0.0990099012851715,0.0099009899422526,0.0990099012851715,0.0,99.0,84.07858276367188,40.05778121948242,3.02970290184021,2.8195040225982666,21.257884979248047,4.127590179443359,-1.0713750953073033e-07,6.244130190680154e-08,0.4073016047477722,0.2371369302272796,6.214209946620032e-08,8.453991995338583e-08,0.386954516172409,0.2248934358358383,0.0001241159916389,0.0007667780155315,0.0304651372134685,0.0543206967413425,2.9963176250457764,0.795997679233551,0.7835566401481628,0.1326672434806823,0.099848523736,0.1214892640709877,953.3258056640624,1054.0185546875,0.0191709715873003,0.0054627042263746,106.3868179321289,56.99741744995117,24.8674373626709,12.551946640014648,871712.5625,2823965.25,1.5869426727294922,0.6702037453651428,0.0034566444810479,0.0015080129960551
